emp_no,first_name,last_name,dept_name,title,from_date,to_date,salary
455402,Nidapan,Luce,Sales,Senior Staff,1992-11-25,9999-01-01,87032
478530,Leif,Katzenelson,Finance,Senior Staff,1992-11-25,9999-01-01,69685
485602,Baoqiu,Murillo,Marketing,Senior Staff,1992-11-25,9999-01-01,61097
24781,Yefim,Xiaoshan,Customer Service,Senior Staff,1992-11-24,9999-01-01,40000
48775,Ranga,Pillow,Marketing,Senior Staff,1992-11-24,9999-01-01,55130
71930,Lech,Etalle,Sales,Senior Staff,1992-11-24,9999-01-01,70507
93385,Sibyl,Marrakchi,Production,Senior Engineer,1992-11-24,9999-01-01,40000
436394,Guther,Chappelet,Development,Senior Engineer,1992-11-24,9999-01-01,40177
455203,Brewster,Karcich,Production,Senior Engineer,1992-11-24,9999-01-01,48110
494381,Isaac,Ushiama,Marketing,Senior Staff,1992-11-24,9999-01-01,77582
48632,Mingsen,Butterworth,Development,Senior Engineer,1992-11-23,9999-01-01,40000
89002,Luisa,Pelz,Production,Senior Engineer,1992-11-23,9999-01-01,43058
109748,Dayanand,Suessmith,Development,Senior Engineer,1992-11-23,9999-01-01,47780
219448,Boguslaw,Picco,Quality Management,Senior Engineer,1992-11-23,9999-01-01,40000
251043,Kazuhisa,Barinka,Finance,Senior Staff,1992-11-23,9999-01-01,58266
261874,Elrique,Mandelberg,Sales,Senior Staff,1992-11-23,9999-01-01,40000
267854,Remko,Meszaros,Sales,Senior Staff,1992-11-23,9999-01-01,78297
418962,Shigeaki,Farris,Production,Senior Engineer,1992-11-23,9999-01-01,40000
451152,Susanna,Auria,Customer Service,Senior Engineer,1992-11-23,9999-01-01,45031
32089,Jianhua,Bardell,Quality Management,Senior Engineer,1992-11-22,9999-01-01,40000
33591,Sugwoo,Picaronny,Customer Service,Senior Staff,1992-11-22,9999-01-01,46621
201228,Shem,Jayawardene,Sales,Senior Staff,1992-11-22,9999-01-01,87250
207118,Lijia,Siochi,Development,Senior Engineer,1992-11-22,9999-01-01,49940
410948,Barun,Engelmann,Production,Senior Engineer,1992-11-22,9999-01-01,54943
415295,Tran,Katalagarianos,Sales,Senior Staff,1992-11-22,9999-01-01,87112
420819,Dipayan,Zambonelli,Quality Management,Senior Engineer,1992-11-22,9999-01-01,47756
451712,Poorav,Eldridge,Sales,Senior Staff,1992-11-22,9999-01-01,87769
19515,Keiichiro,Gurbaxani,Development,Senior Engineer,1992-11-21,9999-01-01,79297
60158,Shim,Hofman,Production,Senior Engineer,1992-11-21,9999-01-01,53746
82823,Geraldo,Alvarado,Quality Management,Senior Engineer,1992-11-21,9999-01-01,56430
88393,Kauko,Farris,Development,Senior Engineer,1992-11-21,9999-01-01,66413
226181,Maris,Sudbeck,Development,Senior Engineer,1992-11-21,9999-01-01,40000
229815,Atreyi,Tsukune,Development,Senior Engineer,1992-11-21,9999-01-01,54702
256702,Uli,Murrill,Customer Service,Senior Staff,1992-11-21,9999-01-01,40000
261226,Zhaofang,Baby,Sales,Senior Staff,1992-11-21,9999-01-01,80285
269943,Arve,Couchot,Development,Senior Engineer,1992-11-21,9999-01-01,40000
270718,Berhard,Birta,Quality Management,Senior Engineer,1992-11-21,9999-01-01,41335
277130,Bojan,Passino,Customer Service,Senior Staff,1992-11-21,9999-01-01,40000
291333,Moie,Zumaque,Marketing,Senior Staff,1992-11-21,9999-01-01,75328
403409,Fumino,Iivonen,Production,Senior Engineer,1992-11-21,9999-01-01,60909
448947,Lijie,Douceur,Quality Management,Senior Engineer,1992-11-21,9999-01-01,40000
487282,Masoud,Beeson,Development,Senior Engineer,1992-11-21,9999-01-01,40777
22728,Makato,Codenie,Sales,Senior Staff,1992-11-20,9999-01-01,99580
25880,Zhanqiu,Pintelas,Development,Senior Engineer,1992-11-20,9999-01-01,40000
50985,Mototsugu,Krichel,Production,Senior Engineer,1992-11-20,9999-01-01,75756
78321,Van,Monkewich,Production,Senior Engineer,1992-11-20,9999-01-01,40000
234311,Fusako,Haddadi,Sales,Senior Staff,1992-11-20,9999-01-01,63461
411378,Remco,Berztiss,Marketing,Senior Staff,1992-11-20,9999-01-01,52820
416959,Ymte,Speer,Finance,Senior Staff,1992-11-20,9999-01-01,46159
418683,Tsuneo,Lagarias,Sales,Senior Staff,1992-11-20,9999-01-01,87603
429211,Abdelghani,Tchuente,Production,Senior Engineer,1992-11-20,9999-01-01,40000
431287,Radoslaw,Maraist,Development,Senior Engineer,1992-11-20,9999-01-01,40000
448870,Sadegh,Dymetman,Customer Service,Senior Staff,1992-11-20,9999-01-01,40000
463459,Mohammed,Farrag,Development,Senior Engineer,1992-11-20,9999-01-01,40000
491003,Tzvetan,Krichel,Marketing,Senior Staff,1992-11-20,9999-01-01,63629
491942,Ottavia,Masamoto,Research,Senior Staff,1992-11-20,9999-01-01,40000
47446,Werner,Matzke,Development,Senior Engineer,1992-11-19,9999-01-01,44330
68432,Tsuneo,Staylopatis,Research,Senior Staff,1992-11-19,9999-01-01,90197
75096,Faiza,Himler,Sales,Senior Staff,1992-11-19,9999-01-01,68790
109915,Abdelghani,Cannane,Customer Service,Senior Staff,1992-11-19,9999-01-01,40025
420499,Alenka,Picaronny,Sales,Senior Staff,1992-11-19,9999-01-01,79866
483846,Chikara,Merks,Sales,Senior Staff,1992-11-19,9999-01-01,51687
19012,Gal,Panangaden,Sales,Senior Staff,1992-11-18,9999-01-01,56894
72262,Shahab,Braunmuhl,Production,Senior Engineer,1992-11-18,9999-01-01,40000
103537,Adit,Grospietsch,Finance,Senior Staff,1992-11-18,9999-01-01,79395
249299,Shaleah,Hebert,Production,Senior Engineer,1992-11-18,9999-01-01,53262
414356,Gurbir,Cooley,Human Resources,Senior Staff,1992-11-18,9999-01-01,62823
414693,Richard,Shobatake,Marketing,Senior Staff,1992-11-18,9999-01-01,40023
436869,Billie,Barinka,Development,Senior Engineer,1992-11-18,9999-01-01,67335
487790,Kolar,Fontan,Production,Senior Engineer,1992-11-18,9999-01-01,40000
498146,Bernardo,Boissier,Quality Management,Senior Engineer,1992-11-18,9999-01-01,62905
104223,Mantis,Waymire,Customer Service,Senior Staff,1992-11-17,9999-01-01,71987
208293,Siddarth,Merks,Production,Senior Engineer,1992-11-17,9999-01-01,40000
227303,Rosalie,Mondadori,Production,Senior Staff,1992-11-17,9999-01-01,40745
415152,Jongsuk,Danecki,Sales,Senior Staff,1992-11-17,9999-01-01,78674
488442,Houman,Wynblatt,Human Resources,Senior Staff,1992-11-17,9999-01-01,59977
15176,Charlene,Sankaranarayanan,Sales,Senior Staff,1992-11-16,9999-01-01,98401
64581,Shaunak,Reghbati,Development,Senior Engineer,1992-11-16,9999-01-01,63907
90145,Steen,Walstra,Production,Senior Engineer,1992-11-16,9999-01-01,65927
263182,Yongmin,Garnham,Development,Senior Engineer,1992-11-16,9999-01-01,40000
268887,Krister,Calkin,Development,Senior Engineer,1992-11-16,9999-01-01,40000
290000,Danae,Kading,Finance,Senior Staff,1992-11-16,9999-01-01,93002
402386,Saniya,Soicher,Sales,Senior Staff,1992-11-16,9999-01-01,58647
427697,DeForest,Juneja,Production,Senior Engineer,1992-11-16,9999-01-01,40000
437405,Takahira,Nitta,Production,Senior Engineer,1992-11-16,9999-01-01,88339
42082,Gritta,Compeau,Sales,Senior Staff,1992-11-15,9999-01-01,55819
57442,Arvin,Klassen,Development,Senior Engineer,1992-11-15,9999-01-01,41450
77689,Abdelkader,Swan,Sales,Senior Staff,1992-11-15,9999-01-01,65233
91775,Kristian,Nishimukai,Development,Senior Engineer,1992-11-15,9999-01-01,49481
215244,Duangkaew,Farrow,Development,Senior Engineer,1992-11-15,9999-01-01,43220
226910,Kristen,Rosay,Research,Senior Staff,1992-11-15,9999-01-01,63664
254236,Ung,Zastre,Development,Senior Engineer,1992-11-15,9999-01-01,51843
14942,Heon,Benveniste,Quality Management,Senior Engineer,1992-11-14,9999-01-01,40000
62407,Stella,Oxenboll,Production,Senior Engineer,1992-11-14,9999-01-01,58092
275181,Yuchang,Kriebel,Research,Senior Engineer,1992-11-14,9999-01-01,40000
454680,Otilia,Pollock,Development,Senior Engineer,1992-11-14,9999-01-01,63364
477443,Geraldo,Plessier,Quality Management,Senior Engineer,1992-11-14,9999-01-01,40000
63367,Hatim,Bondorf,Development,Senior Engineer,1992-11-13,9999-01-01,54425
214984,Tomofumi,Yurov,Sales,Senior Staff,1992-11-13,9999-01-01,50677
217276,Billur,Schapire,Development,Senior Engineer,1992-11-13,9999-01-01,40000
254053,Heeju,Benantar,Development,Senior Engineer,1992-11-13,9999-01-01,52224
258924,Heekeun,Stiles,Development,Senior Engineer,1992-11-13,9999-01-01,49342
418351,Ferdinand,Perri,Research,Senior Staff,1992-11-13,9999-01-01,72052
494155,Byong,Schwabacher,Marketing,Senior Staff,1992-11-13,9999-01-01,77581
39705,Kinh,Vidal,Development,Senior Engineer,1992-11-12,9999-01-01,58025
238475,Fox,Jarecki,Sales,Senior Staff,1992-11-12,9999-01-01,59655
242227,Jouni,Dahlbom,Sales,Senior Staff,1992-11-12,9999-01-01,55061
248324,Rimli,Minakawa,Production,Senior Engineer,1992-11-12,9999-01-01,46534
409001,Randi,Orlowski,Finance,Senior Staff,1992-11-12,9999-01-01,54724
451707,Sampalli,Conte,Customer Service,Senior Staff,1992-11-12,9999-01-01,40000
11509,Aleksander,Feldhoffer,Development,Senior Engineer,1992-11-11,9999-01-01,40000
19624,Younwoo,Wolniewicz,Sales,Senior Staff,1992-11-11,9999-01-01,49259
38359,Huei,Chinin,Research,Senior Staff,1992-11-11,9999-01-01,46415
74571,Atilio,Viele,Development,Senior Engineer,1992-11-11,9999-01-01,95687
448214,Sumant,Morton,Development,Senior Engineer,1992-11-11,9999-01-01,40000
450287,Christophe,Kinley,Customer Service,Senior Staff,1992-11-11,9999-01-01,40000
453405,Takushi,Merli,Development,Senior Engineer,1992-11-11,9999-01-01,40000
478075,Alexius,Stavenow,Sales,Senior Staff,1992-11-11,9999-01-01,66354
28867,Shahar,Awdeh,Development,Senior Engineer,1992-11-10,9999-01-01,60339
66293,Jaewon,Stroustrup,Finance,Senior Staff,1992-11-10,9999-01-01,40000
290390,Xiaoqiu,Gornas,Development,Senior Engineer,1992-11-10,9999-01-01,40000
409120,Panayotis,Sifakis,Sales,Senior Staff,1992-11-10,9999-01-01,91847
420596,Tianruo,Gadepally,Customer Service,Senior Engineer,1992-11-10,9999-01-01,40000
441388,Sham,Kroft,Human Resources,Senior Staff,1992-11-10,9999-01-01,65883
494822,Naftaly,Luga,Research,Senior Staff,1992-11-10,9999-01-01,77435
496796,Hsiangchu,Eugenio,Marketing,Senior Staff,1992-11-10,9999-01-01,65807
63638,Adib,Chepyzhov,Human Resources,Senior Staff,1992-11-09,9999-01-01,40000
210477,DeForest,Keirsey,Development,Senior Engineer,1992-11-09,9999-01-01,45640
78598,Xiaopeng,Garnier,Human Resources,Senior Staff,1992-11-08,9999-01-01,40000
222326,DeForest,Heyers,Development,Senior Engineer,1992-11-08,9999-01-01,40000
257009,Jasminko,Zschoche,Production,Senior Engineer,1992-11-08,9999-01-01,66665
443713,Susumu,Besancenot,Production,Technique Leader,1992-11-08,9999-01-01,60912
460593,Sreenivas,Brattka,Customer Service,Senior Staff,1992-11-08,9999-01-01,62220
21859,Padma,Swen,Development,Senior Engineer,1992-11-07,9999-01-01,71833
445505,Vugranam,Khalid,Sales,Senior Staff,1992-11-07,9999-01-01,51916
449023,Jinpo,Kuhnemann,Sales,Senior Staff,1992-11-07,9999-01-01,97470
471716,Yuichiro,Billingsley,Development,Technique Leader,1992-11-07,9999-01-01,40000
30410,Feiyu,Menyhert,Sales,Senior Staff,1992-11-06,9999-01-01,70577
251565,Gill,Vuskovic,Sales,Senior Staff,1992-11-06,9999-01-01,68433
281070,Chenye,Shanbhogue,Sales,Senior Staff,1992-11-06,9999-01-01,44900
416950,Suvo,Krohn,Finance,Senior Staff,1992-11-06,9999-01-01,81994
444004,Adit,Baig,Production,Senior Engineer,1992-11-06,9999-01-01,40083
444283,Boriana,Luke,Production,Senior Staff,1992-11-06,9999-01-01,40000
90481,Goh,Kemmerer,Customer Service,Senior Staff,1992-11-05,9999-01-01,40000
107684,Uma,Chandrasekhar,Sales,Senior Staff,1992-11-05,9999-01-01,86795
259942,Arra,Linnainmaa,Production,Senior Engineer,1992-11-05,9999-01-01,49030
279611,Pranav,Perry,Research,Senior Staff,1992-11-05,9999-01-01,47476
441666,Mohammed,Jullig,Human Resources,Senior Staff,1992-11-05,9999-01-01,55206
442838,Subhash,Millington,Quality Management,Senior Engineer,1992-11-05,9999-01-01,48024
447822,Arvind,Suomi,Production,Senior Engineer,1992-11-05,9999-01-01,43946
243362,Fatemeh,Sifakis,Development,Senior Engineer,1992-11-04,9999-01-01,55718
487686,Geraldo,Munoz,Marketing,Senior Staff,1992-11-04,9999-01-01,64912
488677,Gila,Bruckman,Marketing,Senior Staff,1992-11-04,9999-01-01,41254
55003,Jaber,Lanteri,Human Resources,Senior Staff,1992-11-03,9999-01-01,40000
91325,Phillip,Beutelspacher,Sales,Senior Staff,1992-11-03,9999-01-01,49253
225455,Eldridge,Papadias,Production,Technique Leader,1992-11-03,9999-01-01,45813
428062,Shirish,Byoun,Customer Service,Senior Staff,1992-11-03,9999-01-01,50454
464200,Junichi,Foong,Sales,Senior Staff,1992-11-03,9999-01-01,70792
477434,Stein,Matzke,Production,Senior Engineer,1992-11-03,9999-01-01,43445
37768,Taizo,Carrere,Production,Senior Engineer,1992-11-02,9999-01-01,63585
227459,Younwoo,Schmiedel,Sales,Senior Staff,1992-11-02,9999-01-01,85628
230246,Herbert,Hasham,Development,Senior Engineer,1992-11-02,9999-01-01,41491
238004,Mariusz,Reeken,Sales,Senior Staff,1992-11-02,9999-01-01,64928
268656,Gaetan,Copas,Sales,Senior Staff,1992-11-02,9999-01-01,88455
276143,Vishv,Hedayat,Marketing,Senior Staff,1992-11-02,9999-01-01,74853
93519,Bartek,Kolinko,Production,Senior Engineer,1992-11-01,9999-01-01,58520
234930,Basant,Erev,Quality Management,Senior Engineer,1992-11-01,9999-01-01,52784
271679,Shaz,Ladret,Sales,Senior Staff,1992-11-01,9999-01-01,63737
459075,Barry,Chinen,Marketing,Senior Staff,1992-11-01,9999-01-01,43683
463917,Harngdar,Cummings,Development,Senior Engineer,1992-11-01,9999-01-01,40000
468446,Boguslaw,Morris,Finance,Senior Staff,1992-11-01,9999-01-01,91691
75923,Paddy,Krichel,Quality Management,Senior Engineer,1992-10-31,9999-01-01,40000
296275,Shem,DuCasse,Research,Senior Staff,1992-10-31,9999-01-01,40000
450078,Ranan,Itzigehl,Finance,Senior Staff,1992-10-31,9999-01-01,40973
19037,Lucien,Bernardeschi,Quality Management,Senior Engineer,1992-10-30,9999-01-01,40000
60848,Shaowei,Blokdijk,Production,Senior Engineer,1992-10-30,9999-01-01,53190
71871,Kien,Molenkamp,Sales,Senior Staff,1992-10-30,9999-01-01,78892
93195,Domenico,Baak,Finance,Senior Staff,1992-10-30,9999-01-01,40000
275372,Xuejia,Danecki,Production,Senior Engineer,1992-10-30,9999-01-01,49344
436069,Xumin,Spieker,Development,Senior Engineer,1992-10-30,9999-01-01,40000
19669,Shem,Honiden,Sales,Senior Staff,1992-10-29,9999-01-01,68024
28432,Manton,Validov,Human Resources,Senior Staff,1992-10-29,9999-01-01,40000
241632,Sadun,Merel,Customer Service,Senior Staff,1992-10-29,9999-01-01,40000
271847,Valdiodio,Takanami,Marketing,Senior Staff,1992-10-29,9999-01-01,79780
286439,Weicheng,Pfau,Production,Senior Engineer,1992-10-29,9999-01-01,43339
401935,Vincent,Dahlbom,Development,Senior Engineer,1992-10-29,9999-01-01,56408
462119,Dmitri,Masamoto,Sales,Senior Staff,1992-10-29,9999-01-01,70395
59227,Adly,Ruemmler,Research,Senior Engineer,1992-10-28,9999-01-01,66446
64240,Goncalo,Hoppenstand,Research,Senior Staff,1992-10-28,9999-01-01,40000
75201,Boguslaw,Basagni,Sales,Senior Staff,1992-10-28,9999-01-01,62433
108461,Aral,Sury,Sales,Senior Staff,1992-10-28,9999-01-01,55988
108588,Shahaf,Coney,Research,Senior Engineer,1992-10-28,9999-01-01,40000
262273,Yakkov,Guting,Finance,Senior Staff,1992-10-28,9999-01-01,40000
418799,Uzi,Kakkar,Sales,Senior Staff,1992-10-28,9999-01-01,80181
66480,Subhrajyoti,Tempesti,Sales,Senior Staff,1992-10-27,9999-01-01,49021
242949,Surveyors,Perelgut,Development,Senior Engineer,1992-10-27,9999-01-01,40000
103862,Christophe,Koblitz,Production,Senior Engineer,1992-10-26,9999-01-01,40000
219824,Marko,Taubman,Finance,Senior Staff,1992-10-26,9999-01-01,46494
449318,Khue,DuBourdieux,Development,Senior Engineer,1992-10-26,9999-01-01,40000
474400,Herb,Ushiama,Sales,Senior Staff,1992-10-26,9999-01-01,88820
35983,Shigehiro,Plavsic,Finance,Senior Staff,1992-10-25,9999-01-01,48716
85784,Nechama,Cronau,Sales,Senior Staff,1992-10-25,9999-01-01,82582
104452,Paloma,Lorin,Production,Senior Engineer,1992-10-25,9999-01-01,40000
107466,Goo,Champarnaud,Development,Technique Leader,1992-10-25,9999-01-01,40000
213525,Kamran,Hellwagner,Sales,Senior Staff,1992-10-25,9999-01-01,82437
239499,Bouchung,Zedlitz,Finance,Senior Staff,1992-10-25,9999-01-01,84394
244454,Akeno,Morrow,Development,Senior Staff,1992-10-25,9999-01-01,41628
253714,Maria,Aseltine,Marketing,Senior Staff,1992-10-25,9999-01-01,64165
268822,Siddarth,dAstous,Production,Senior Engineer,1992-10-25,9999-01-01,40000
287042,Constantino,Schwartzbauer,Production,Senior Engineer,1992-10-25,9999-01-01,43450
294518,Berna,Rathonyi,Quality Management,Senior Engineer,1992-10-25,9999-01-01,42082
422227,Francoise,Brizzi,Development,Senior Engineer,1992-10-25,9999-01-01,40000
438947,Vasilis,Stranks,Research,Senior Staff,1992-10-25,9999-01-01,56310
472022,Somnath,Bennis,Production,Senior Engineer,1992-10-25,9999-01-01,40000
64941,Angel,Hockney,Human Resources,Senior Staff,1992-10-24,9999-01-01,40000
203775,Shirish,Mitzlaff,Development,Senior Engineer,1992-10-24,9999-01-01,40000
257804,Peer,Conte,Production,Senior Engineer,1992-10-24,9999-01-01,41900
440115,Atilio,Lalonde,Production,Senior Engineer,1992-10-24,9999-01-01,40000
462919,Taizo,Atrawala,Development,Senior Engineer,1992-10-24,9999-01-01,76932
463760,Charmane,Carrera,Quality Management,Senior Engineer,1992-10-24,9999-01-01,41448
473834,Kish,Zobel,Sales,Senior Staff,1992-10-24,9999-01-01,63378
219406,Aiichiro,Beerel,Production,Senior Engineer,1992-10-23,9999-01-01,51707
228944,Tzu,Hmelo,Development,Senior Engineer,1992-10-23,9999-01-01,47686
283292,Shaowei,Krogh,Production,Senior Engineer,1992-10-23,9999-01-01,71082
449684,Yinghua,Pleszkun,Customer Service,Senior Staff,1992-10-23,9999-01-01,65221
454199,Evgueni,Pezzoli,Production,Senior Engineer,1992-10-23,9999-01-01,53511
485063,Sadok,Gecsel,Human Resources,Senior Staff,1992-10-23,9999-01-01,40000
41587,Lokesh,Sankaranarayanan,Research,Senior Staff,1992-10-22,9999-01-01,41337
72661,Dinah,Baja,Human Resources,Senior Staff,1992-10-22,9999-01-01,52915
478870,Sajjad,Shrader,Production,Senior Engineer,1992-10-22,9999-01-01,55023
73674,Yifei,Jahnichen,Sales,Senior Staff,1992-10-21,9999-01-01,80999
91153,Yefim,Clouatre,Development,Senior Engineer,1992-10-21,9999-01-01,40000
218877,Mahmut,Wendorf,Production,Senior Engineer,1992-10-21,9999-01-01,40000
223352,Jeanna,Milicic,Production,Senior Engineer,1992-10-21,9999-01-01,40000
445082,Gro,Iacovou,Sales,Senior Staff,1992-10-21,9999-01-01,80474
48161,Khalid,Gustavson,Research,Senior Engineer,1992-10-20,9999-01-01,40000
100115,Siddarth,Servieres,Finance,Senior Staff,1992-10-20,9999-01-01,70651
217558,Oldrich,Bugaenko,Quality Management,Senior Engineer,1992-10-20,9999-01-01,41674
272543,Feiyu,Karunanithi,Development,Senior Engineer,1992-10-20,9999-01-01,40000
407562,Bodh,Budinsky,Sales,Senior Staff,1992-10-20,9999-01-01,83691
448365,Domenico,Bernatsky,Customer Service,Senior Staff,1992-10-20,9999-01-01,40000
37305,Mitchel,Restivo,Human Resources,Senior Staff,1992-10-19,9999-01-01,40000
46953,Lucien,Luga,Research,Senior Staff,1992-10-19,9999-01-01,43352
96556,Guttorm,Penn,Sales,Senior Staff,1992-10-19,9999-01-01,82186
225037,Uzi,Karnin,Research,Senior Staff,1992-10-19,9999-01-01,48528
225185,Xuejia,Thiria,Production,Senior Engineer,1992-10-19,9999-01-01,40000
230426,Make,Riesenhuber,Quality Management,Senior Engineer,1992-10-19,9999-01-01,40000
263887,Pranas,Chinen,Development,Senior Engineer,1992-10-19,9999-01-01,40000
468100,Guoxiang,Lambe,Sales,Senior Staff,1992-10-19,9999-01-01,44481
210044,Ymte,Bergere,Sales,Senior Staff,1992-10-18,9999-01-01,62132
237078,Khalid,Braccini,Production,Technique Leader,1992-10-17,9999-01-01,40000
271271,Yurii,Seghrouchni,Sales,Senior Staff,1992-10-17,9999-01-01,64955
403395,Tayeb,Marsiglia,Production,Senior Engineer,1992-10-17,9999-01-01,40000
24334,Zhilian,Brookman,Customer Service,Senior Staff,1992-10-16,9999-01-01,73699
54443,Gro,Grabner,Sales,Senior Staff,1992-10-16,9999-01-01,50068
104592,Gift,Chinin,Marketing,Senior Staff,1992-10-16,9999-01-01,69015
215924,Bojan,Rotem,Sales,Senior Staff,1992-10-16,9999-01-01,49791
226468,Mooi,Asmuth,Customer Service,Senior Staff,1992-10-16,9999-01-01,40305
251044,Basant,Constantine,Research,Senior Staff,1992-10-16,9999-01-01,42665
270704,Rosella,Leivant,Production,Senior Engineer,1992-10-16,9999-01-01,49173
273933,Sreenivas,Parfitt,Sales,Senior Staff,1992-10-16,9999-01-01,92626
279433,Tetsurou,Billawala,Sales,Senior Staff,1992-10-16,9999-01-01,64839
281137,Vugranam,Luca,Marketing,Senior Staff,1992-10-16,9999-01-01,43198
482333,Harjit,Pelz,Production,Senior Engineer,1992-10-16,9999-01-01,40000
12327,DAIDA,Bruckman,Development,Senior Engineer,1992-10-15,9999-01-01,67449
