emp_no,first_name,last_name,to_date,dept_name
466345,Baoqiu,Sluis,9999-01-01,Sales
466433,Saeko,Denna,2000-06-25,Sales
466468,Irena,Granlund,9999-01-01,Sales
466487,Makato,Strooper,9999-01-01,Sales
466527,Shawna,Eterovic,1998-05-21,Sales
466618,Pascal,Kavanagh,1992-07-23,Sales
466629,Hailing,Marchegay,9999-01-01,Sales
466632,Sumant,Burnard,9999-01-01,Sales
466701,Frederique,Ashish,9999-01-01,Sales
466740,Oddvar,Feldhoffer,9999-01-01,Sales
466742,Shridhar,Dalton,1992-07-28,Sales
466755,Zhongwei,Gill,2001-07-30,Sales
466764,Tadanori,Tsukuda,9999-01-01,Sales
466797,Raimond,Thimonier,9999-01-01,Sales
466807,Haldun,Wroclawski,9999-01-01,Sales
466869,Flemming,Magalhaes,9999-01-01,Sales
466914,Mingdong,Fairtlough,1987-12-20,Sales
467001,Kousuke,Samarati,1990-08-31,Sales
467027,Stevo,Gewali,1997-07-27,Sales
467116,Shirish,Straney,9999-01-01,Sales
467129,Richara,Reinhard,9999-01-01,Sales
467130,Cristinel,Passafiume,9999-01-01,Sales
467204,Shiv,Tyugu,9999-01-01,Sales
467235,Serge,Zeilberger,1990-06-15,Sales
467345,Florian,Kobuchi,9999-01-01,Sales
467520,Xianlong,Onuegbe,1998-03-15,Sales
467524,Youngkon,Pearson,9999-01-01,Sales
467528,Suvo,Fandrianto,2001-05-10,Sales
467593,Mayuko,Reghbati,9999-01-01,Sales
467607,Gio,Randt,9999-01-01,Sales
467665,Gio,Lamma,9999-01-01,Sales
467680,Ravishankar,Luon,9999-01-01,Sales
467705,Jayesh,Fendler,9999-01-01,Sales
467706,Xianlong,Nastansky,9999-01-01,Sales
467738,Kien,Zielinski,1994-08-16,Sales
467771,Breannda,Schaad,9999-01-01,Sales
467773,Xuejia,Guenter,9999-01-01,Sales
467787,Xiaoqiang,Ferriere,9999-01-01,Sales
467804,Billie,Merli,9999-01-01,Sales
467876,Zeydy,Mondadori,9999-01-01,Sales
467909,Marlo,Birge,9999-01-01,Sales
467946,Randi,Baar,9999-01-01,Sales
467970,Utz,Kuzuoka,9999-01-01,Sales
468004,Sanjoy,Koblick,2001-12-26,Sales
468006,Sajjan,Gewali,9999-01-01,Sales
468100,Guoxiang,Lambe,9999-01-01,Sales
468122,Sarita,Vieth,9999-01-01,Sales
468129,Tzvetan,Hanratty,9999-01-01,Sales
468173,Martins,Auyong,2000-06-02,Sales
468175,Girolamo,Ranft,1991-04-08,Sales
468237,Basil,Lieblein,1999-03-19,Sales
468291,Mohit,Avouris,9999-01-01,Sales
468296,Shan,Bardell,9999-01-01,Sales
468371,Stamatina,Viele,9999-01-01,Sales
468387,Kaijung,Pews,9999-01-01,Sales
468524,Geraldo,Bellone,9999-01-01,Sales
468527,Sibyl,Luan,9999-01-01,Sales
468620,Paraskevi,Majewski,1991-02-02,Sales
468624,Nalini,Beznosov,1992-12-18,Sales
468629,Arno,Heydon,9999-01-01,Sales
468632,Nobuyoshi,Genin,1996-09-19,Sales
468840,Sarita,Nitsch,9999-01-01,Sales
468884,Marin,Cusworth,9999-01-01,Sales
468902,Zhonghua,Aumann,1998-06-26,Sales
468942,Jouni,Matzat,9999-01-01,Sales
469091,Karlis,Baek,2000-01-12,Sales
469108,Constantino,Bashian,9999-01-01,Sales
469153,Gad,Masaki,1994-05-14,Sales
469191,Garnet,Krohm,1994-04-30,Sales
469201,Yechezkel,Nooteboom,1991-08-05,Sales
469204,Kayoko,Madeira,9999-01-01,Sales
469232,Prodip,Zambonelli,9999-01-01,Sales
469293,Phule,Koyama,9999-01-01,Sales
469384,Shahab,Nivat,9999-01-01,Sales
469386,Cristinel,Cangellaris,9999-01-01,Sales
469575,Mircea,Collavizza,9999-01-01,Sales
469600,Mircea,Conry,9999-01-01,Sales
469608,Boalin,Merle,1989-08-14,Sales
469678,Dmitry,Clemencon,9999-01-01,Sales
469699,Xuejia,Rothe,9999-01-01,Sales
469731,Ramya,Bierman,9999-01-01,Sales
469769,Ewing,Pelz,1996-07-02,Sales
469811,Marco,Braccini,9999-01-01,Sales
469899,Make,Streng,1992-10-05,Sales
469938,Martial,Stroustrup,2000-02-07,Sales
469958,Mikhail,Orlowska,9999-01-01,Sales
470017,Nidapan,Swift,9999-01-01,Sales
470033,Carrsten,Ciolek,1993-04-06,Sales
470102,Tze,Stamatiou,9999-01-01,Sales
470150,Richard,Foong,9999-01-01,Sales
470264,Premal,Undy,1999-07-12,Sales
470318,Remmert,Kolinko,9999-01-01,Sales
470319,Leen,Heping,9999-01-01,Sales
470386,Yongmin,dAstous,1989-03-31,Sales
470392,Guadalupe,Lubachevsky,1986-06-22,Sales
470393,Khatoun,Botman,9999-01-01,Sales
470401,Inderjeet,Roohalamini,9999-01-01,Sales
470478,Masaru,Azadmanesh,9999-01-01,Sales
470494,Fabrizio,Argence,9999-01-01,Sales
470497,Unal,Reinhard,1992-06-05,Sales
470507,Kwun,McAlpine,9999-01-01,Sales
470533,Sakthirel,Comellas,9999-01-01,Sales
470574,Chrisa,Schaar,9999-01-01,Sales
470630,Huican,Jarecki,9999-01-01,Sales
470639,Xiaoqiang,Thebaut,9999-01-01,Sales
470689,Tomofumi,Koprowski,9999-01-01,Sales
470782,Fen,Henders,9999-01-01,Sales
470905,Tesuro,Goodrum,9999-01-01,Sales
470962,Shaz,Langford,2002-04-30,Sales
470976,Snehasis,Dredge,1995-10-10,Sales
471063,Rildo,Hasham,1999-05-31,Sales
471079,Kasturi,Swiss,9999-01-01,Sales
471295,Pragnesh,Cronau,9999-01-01,Sales
471375,Youssef,Beeson,9999-01-01,Sales
471396,Monique,Itschner,9999-01-01,Sales
471400,Jixiang,Panangaden,1998-08-31,Sales
471422,Teunis,Atchley,9999-01-01,Sales
471444,Xinan,Welham,2002-05-02,Sales
471483,Janalee,Ozeki,9999-01-01,Sales
471505,Amalendu,Debuse,1997-11-01,Sales
471529,Munir,Aloia,1997-07-05,Sales
471546,Cedric,Picht,9999-01-01,Sales
471631,Mingsen,Ibel,2002-04-12,Sales
471633,Kyoichi,Jervis,9999-01-01,Sales
471679,Suzette,Bazelow,9999-01-01,Sales
471715,Pasqua,Schusler,9999-01-01,Sales
471796,Khun,Shanbhogue,1993-12-13,Sales
471847,Katsuo,Maccarone,1996-08-15,Sales
471904,Youssef,Brender,9999-01-01,Sales
471948,Debaprosad,Perng,9999-01-01,Sales
471964,Janche,Leaver,9999-01-01,Sales
472013,Phule,Douceur,2001-05-17,Sales
472021,Marsha,Wielonsky,9999-01-01,Sales
472102,Gil,Redmiles,1989-05-11,Sales
472186,Dung,Janetzko,9999-01-01,Sales
472255,Marlo,Krohn,9999-01-01,Sales
472268,Satoru,Lemarechal,9999-01-01,Sales
472295,Sastry,Molberg,1997-09-01,Sales
472349,Zeljko,Ouhyoung,9999-01-01,Sales
472392,Uzi,Masada,9999-01-01,Sales
472504,Nobuyoshi,Riefers,9999-01-01,Sales
472513,Sanjoy,Birta,1997-11-10,Sales
472596,Changho,Hofstetter,1999-12-05,Sales
472612,Anyuan,Lanteri,2000-09-18,Sales
472650,Theirry,Ratnakar,9999-01-01,Sales
472678,Mitsuyuki,Gruenwald,9999-01-01,Sales
472692,IEEE,Danecki,1997-04-21,Sales
472706,Kerryn,Morrin,9999-01-01,Sales
472709,Anestis,Majewski,9999-01-01,Sales
472723,Arvind,Kowalchuk,9999-01-01,Sales
472853,Gila,Limongiello,9999-01-01,Sales
472887,Gino,Kaltofen,1997-04-01,Sales
472914,Weidon,Lorho,9999-01-01,Sales
472925,Fusako,Prampolini,9999-01-01,Sales
472939,Naraig,Dalton,9999-01-01,Sales
472959,Mingdong,Leslie,9999-01-01,Sales
473097,Shooichi,Linnainmaa,1998-11-23,Sales
473113,Toshimitsu,Angelov,9999-01-01,Sales
473116,Sadun,Bultermann,9999-01-01,Sales
473166,Masamitsu,Erde,9999-01-01,Sales
473232,Jagoda,Baez,9999-01-01,Sales
473411,Piyush,Leaver,9999-01-01,Sales
473445,Koldo,Janetzko,9999-01-01,Sales
473454,Yonghoan,Masaki,1992-08-18,Sales
473483,Genta,Gulla,1994-09-30,Sales
473502,Satyanarayana,Fontet,9999-01-01,Sales
473521,Malu,Katalagarianos,9999-01-01,Sales
473599,Gennady,Rissanen,9999-01-01,Sales
473703,Steve,Baar,1996-07-28,Sales
473715,Kwangho,Bultermann,9999-01-01,Sales
473776,Aemilian,Demir,9999-01-01,Sales
473783,Steve,Marchegay,9999-01-01,Sales
473800,Herb,Lakshmanan,9999-01-01,Sales
473812,Khue,Levergood,9999-01-01,Sales
473834,Kish,Zobel,9999-01-01,Sales
473903,Stella,Sichman,9999-01-01,Sales
473916,Leaf,Uludag,1990-09-13,Sales
473953,Janche,Heystek,9999-01-01,Sales
473954,Kristin,Bugrara,1999-04-29,Sales
473964,Sanjeeva,Hempstead,9999-01-01,Sales
474073,Nishit,Vigier,9999-01-01,Sales
474146,Nathan,Emiris,2000-03-17,Sales
474200,Masako,Sabnani,9999-01-01,Sales
474290,Fei,Zhiwei,1996-08-13,Sales
474353,Kannan,Zizka,9999-01-01,Sales
474400,Herb,Ushiama,9999-01-01,Sales
474453,Zhenbing,Poujol,9999-01-01,Sales
474474,Kazuhira,Lammel,9999-01-01,Sales
474516,Barton,Hambrick,1988-06-18,Sales
474519,Paloma,Kawashima,9999-01-01,Sales
474556,Duri,Hartvigsen,9999-01-01,Sales
474569,Paraskevi,Nyanchama,9999-01-01,Sales
474577,Manohar,Plump,9999-01-01,Sales
474586,Masamitsu,Wrigley,1998-03-27,Sales
474684,Chinhyun,Klyachko,9999-01-01,Sales
474721,Miquel,Reistad,1998-09-01,Sales
474728,Kousuke,Fandrianto,9999-01-01,Sales
474793,Arunachalam,Srimani,1997-06-14,Sales
474798,Chiranjit,Gide,9999-01-01,Sales
474862,Youpyo,Chinin,9999-01-01,Sales
474912,Nirmal,Lemarechal,9999-01-01,Sales
474921,Aimee,Baak,9999-01-01,Sales
474943,Kazuhiko,Pileggi,9999-01-01,Sales
474948,Gil,Stentiford,9999-01-01,Sales
475003,Branimir,Miara,9999-01-01,Sales
475077,Claude,Ouhyoung,9999-01-01,Sales
475108,Basim,Hoppenstand,2002-07-26,Sales
475181,Ebbe,Terwilliger,9999-01-01,Sales
475299,Luigi,Cincotta,9999-01-01,Sales
475334,Dietrich,Hiltgen,9999-01-01,Sales
475338,Oscal,Desikan,9999-01-01,Sales
475342,Arif,Gelosh,1990-03-04,Sales
475384,Kiyokazu,Domenig,9999-01-01,Sales
475396,Xiahua,Fiutem,1989-11-06,Sales
475448,Ingemar,Lorys,9999-01-01,Sales
475508,Heng,Miculan,9999-01-01,Sales
475586,Nakhoon,Servi,1991-07-06,Sales
475613,Irene,Steinauer,9999-01-01,Sales
475639,Maha,Ranka,2002-04-26,Sales
475641,Girolamo,Azevdeo,9999-01-01,Sales
475666,Kazuhiko,Veevers,9999-01-01,Sales
475686,Elrique,Reeken,1998-12-05,Sales
475757,Tommaso,Mayerwieser,2000-03-14,Sales
475769,Kazuhisa,Ritzmann,9999-01-01,Sales
475787,Zhiwei,Ramsak,9999-01-01,Sales
475816,Tonny,Siksek,9999-01-01,Sales
475847,Felicidad,Georgakopoulos,9999-01-01,Sales
475860,Brigham,Broomell,9999-01-01,Sales
475866,Akemi,Lunt,1994-12-12,Sales
475880,Szabolcs,Tetzlaff,1997-06-14,Sales
475920,Bogdan,Matzke,9999-01-01,Sales
475927,Geoff,Stassinopoulos,9999-01-01,Sales
475959,Wuxu,Knightly,1993-04-09,Sales
475962,Rasiah,Steenbeek,9999-01-01,Sales
475972,Huican,Zambonelli,9999-01-01,Sales
476023,Perry,Shihab,1998-07-02,Sales
476099,Zhenbing,Massonet,1998-07-31,Sales
476106,Guiseppe,Mitsuhashi,9999-01-01,Sales
476166,Subhada,Quittner,9999-01-01,Sales
476167,Genta,Dulli,9999-01-01,Sales
476184,Shahid,Hofman,9999-01-01,Sales
476222,Kristian,Mellouli,9999-01-01,Sales
476456,Remko,Rodiger,9999-01-01,Sales
476492,Gully,Dichev,9999-01-01,Sales
476509,Mizuhito,Kornyak,9999-01-01,Sales
476510,Alagu,Gimarc,9999-01-01,Sales
476564,Zhilian,Brookner,9999-01-01,Sales
476584,Gonzalo,Noriega,1997-01-07,Sales
476671,KayLiang,Winter,9999-01-01,Sales
476724,Kagan,Kamble,9999-01-01,Sales
476822,Yongqiao,Merli,9999-01-01,Sales
476997,Bowen,Gente,9999-01-01,Sales
477081,Aria,Cannata,9999-01-01,Sales
477140,Christfried,Murrill,9999-01-01,Sales
477142,Mrinalini,Stenning,9999-01-01,Sales
477197,Stevo,Spataro,9999-01-01,Sales
477246,Mara,Zeilberger,9999-01-01,Sales
477251,Jayson,Ambroszkiewicz,1998-01-24,Sales
477255,Serenella,Juneja,9999-01-01,Sales
477298,Zengping,Denny,9999-01-01,Sales
477302,Chenxi,Budinsky,2000-10-26,Sales
477308,Alejandra,Brandsma,9999-01-01,Sales
477312,Fay,Ramalingam,9999-01-01,Sales
477348,Clyde,Fioravanti,9999-01-01,Sales
477389,Abdulah,Claffy,9999-01-01,Sales
477480,Lein,Bahl,1998-05-26,Sales
477510,Atreyi,Demizu,9999-01-01,Sales
477545,Shaunak,Preusig,9999-01-01,Sales
477566,Anwar,Gelosh,9999-01-01,Sales
477580,Nikolaos,Guerreiro,1999-11-23,Sales
477655,Serap,Oxenboll,9999-01-01,Sales
477673,Mizuhito,Woycyznski,9999-01-01,Sales
477679,Chenye,Bach,1998-08-02,Sales
477738,Nevin,Lamma,9999-01-01,Sales
477754,Parviz,Taubman,1999-08-31,Sales
477778,Abdulah,Fadgyas,9999-01-01,Sales
477811,Shai,Whitcomb,9999-01-01,Sales
477906,Mahendra,Varley,9999-01-01,Sales
477923,Augustine,Conde,9999-01-01,Sales
478012,Mostafa,Leivant,9999-01-01,Sales
478075,Alexius,Stavenow,9999-01-01,Sales
478088,Ung,Vanwelkenhuysen,9999-01-01,Sales
478250,Ranan,Rissland,9999-01-01,Sales
478273,Dulce,Prochazka,9999-01-01,Sales
478344,Shahid,Rassart,9999-01-01,Sales
478509,Luise,Gerlach,9999-01-01,Sales
478566,Zhongwei,Luby,1992-09-08,Sales
478678,Mario,Sethi,9999-01-01,Sales
478737,Nadjib,Munos,1990-04-27,Sales
478742,Renee,Hainaut,9999-01-01,Sales
478861,Basem,Khasidashvili,1988-12-16,Sales
478985,Katsuo,Gubsky,9999-01-01,Sales
479012,Kazunori,Docker,9999-01-01,Sales
479050,Pintsang,Ishibashi,1995-07-21,Sales
479070,Valery,Ozeri,9999-01-01,Sales
479157,Jacopo,Larfeldt,1990-12-12,Sales
479165,Chirstian,Pauthner,9999-01-01,Sales
479167,Mayuri,Backhouse,9999-01-01,Sales
479293,Chandrasekaran,Bage,9999-01-01,Sales
479333,Lene,Rosiles,9999-01-01,Sales
479402,Martina,Perfilyeva,9999-01-01,Sales
479415,Vatsa,Merle,9999-01-01,Sales
479467,Gully,Sommer,1998-11-24,Sales
479543,Dmitri,Aumann,9999-01-01,Sales
479559,Yuchang,Monkewich,9999-01-01,Sales
479566,Paraskevi,Manderick,9999-01-01,Sales
479582,Rafols,Grospietsch,9999-01-01,Sales
479603,Surveyors,Badache,2001-09-28,Sales
479637,Genta,Marsiglia,9999-01-01,Sales
479708,Hilary,Dayana,9999-01-01,Sales
479867,Akemi,Anandan,1996-06-15,Sales
479885,Sariel,Schade,9999-01-01,Sales
479894,Ipke,Gonthier,9999-01-01,Sales
479958,Uta,Schmezko,9999-01-01,Sales
480044,Sudhanshu,Jording,2001-04-27,Sales
480090,Gad,Krone,9999-01-01,Sales
480114,Shakhar,Suri,9999-01-01,Sales
480159,Kazuhiko,Buescher,1998-06-04,Sales
480192,Dhritiman,Onuegbe,9999-01-01,Sales
480199,Fumiyo,Msuda,9999-01-01,Sales
480350,Zijian,Kalloufi,9999-01-01,Sales
480376,Akhilish,Kieras,9999-01-01,Sales
480536,Lansing,Gyorkos,2000-03-29,Sales
480587,Tonia,Trystram,9999-01-01,Sales
480660,Kazunori,Sambasivam,1986-04-03,Sales
480670,Sanjoy,Penz,9999-01-01,Sales
480683,Jayesh,Wixon,1994-05-27,Sales
480711,Srinidhi,Assaf,9999-01-01,Sales
480730,Masami,Bonifati,1989-05-25,Sales
480748,Zhongwei,Isard,1990-11-08,Sales
480789,Masami,Mahmud,9999-01-01,Sales
480825,Georgy,Rosaz,9999-01-01,Sales
480845,Adamantios,Beidas,1987-11-24,Sales
480849,Leon,Perz,1996-11-04,Sales
480862,Maris,Kropp,9999-01-01,Sales
480920,Flemming,Plumb,9999-01-01,Sales
481000,Hidefumi,Zirintsis,9999-01-01,Sales
481040,Shahaf,Serdy,9999-01-01,Sales
481079,Sibyl,Fiutem,9999-01-01,Sales
481086,Marek,Radivojevic,9999-01-01,Sales
481170,Ugo,Gustavson,1986-09-17,Sales
481182,Domenick,Penttonen,9999-01-01,Sales
481231,Mahendra,Conry,9999-01-01,Sales
481250,Evgueni,Cullers,9999-01-01,Sales
481296,Dmitri,Begiun,9999-01-01,Sales
481307,Hatsukazu,Pappas,9999-01-01,Sales
481315,Yuichiro,Petereit,9999-01-01,Sales
481322,Salvador,Hettesheimer,1999-10-13,Sales
481341,Hidde,Ranka,1998-06-18,Sales
481343,Shaunak,Seiwald,9999-01-01,Sales
481364,Kazunori,Klassen,9999-01-01,Sales
481372,Alair,Lupu,1996-05-29,Sales
481415,Mokhtar,Kaltofen,9999-01-01,Sales
481475,Jessie,Danley,9999-01-01,Sales
481537,Yucai,Munch,1988-05-05,Sales
481599,Hausi,Kawashima,9999-01-01,Sales
481750,Zvonko,Lieberherr,9999-01-01,Sales
481752,Adhemar,Copas,1995-07-25,Sales
481847,Kiyotoshi,Saoudi,9999-01-01,Sales
481857,Ulises,Ecklund,9999-01-01,Sales
481961,Arne,Zumaque,1997-03-28,Sales
481975,Dayanand,Gruenwald,9999-01-01,Sales
481985,Constantine,Vakili,9999-01-01,Sales
482007,Satyanarayana,Schrooten,9999-01-01,Sales
482119,Mitsuyuki,Emden,9999-01-01,Sales
482123,Nobuyoshi,Mungall,9999-01-01,Sales
482136,Jayson,Tibblin,1992-04-16,Sales
482150,Przemyslawa,Gluchowski,9999-01-01,Sales
482356,Bikash,Decaestecker,9999-01-01,Sales
482413,Zhigen,Melski,9999-01-01,Sales
482414,Hatim,Czap,1997-02-28,Sales
482459,Yoshimitsu,Herath,1992-04-29,Sales
482493,Lalit,VanScheik,1998-09-14,Sales
482514,Geoff,Constantine,9999-01-01,Sales
482541,Teruyuki,Masaki,9999-01-01,Sales
482555,Hyuncheol,Mansanne,9999-01-01,Sales
482583,Danil,Wielonsky,9999-01-01,Sales
482625,Siamak,Michaeli,9999-01-01,Sales
482640,Shmuel,Chandrasekhar,9999-01-01,Sales
482659,Zhenbing,Passino,9999-01-01,Sales
482679,Krister,Decleir,9999-01-01,Sales
482776,Kristin,Beilner,9999-01-01,Sales
482813,Dipayan,Veccia,9999-01-01,Sales
482820,Weiye,Barriga,9999-01-01,Sales
482829,Arup,Melski,9999-01-01,Sales
482863,Xiaobin,Spieker,9999-01-01,Sales
482878,Chikara,Denti,9999-01-01,Sales
482894,Greger,Takanami,9999-01-01,Sales
483074,Shigeo,Heijenga,9999-01-01,Sales
483082,Zito,Pileggi,9999-01-01,Sales
483083,Oldrich,Gente,9999-01-01,Sales
483136,Marjo,Perko,1986-08-25,Sales
483144,Janalee,Morton,9999-01-01,Sales
483158,Sumant,Weisert,9999-01-01,Sales
483208,Aran,Garnick,9999-01-01,Sales
483240,Urs,Ruemmler,9999-01-01,Sales
483262,Vivian,Billawala,1995-06-27,Sales
483350,Ramya,Wiegley,9999-01-01,Sales
483353,Mizuhito,Litvinov,9999-01-01,Sales
483354,Ekawit,Speel,9999-01-01,Sales
483384,Arne,Varman,9999-01-01,Sales
483438,Otmar,Hofstetter,1999-12-06,Sales
483472,Gita,Pesch,9999-01-01,Sales
483538,Jackson,Merlo,1999-12-05,Sales
483572,Bedrich,Stroustrup,1998-12-11,Sales
483604,Subhash,Wendorf,9999-01-01,Sales
483656,Mana,Serot,9999-01-01,Sales
483770,Zeydy,Szemeredi,9999-01-01,Sales
483792,Irena,Unno,9999-01-01,Sales
483821,Arunachalam,Fujisaki,1994-10-23,Sales
483846,Chikara,Merks,9999-01-01,Sales
483876,Tomofumi,Crouzet,2001-10-02,Sales
483904,Xiaoqiang,Berztiss,1998-02-09,Sales
483951,Teunis,Parhami,9999-01-01,Sales
483983,Shigeu,Ravishankar,9999-01-01,Sales
484010,Udaiprakash,Narahara,9999-01-01,Sales
484047,Danel,Leivant,9999-01-01,Sales
484087,Herb,Tagansky,9999-01-01,Sales
484105,Hercules,Portugali,9999-01-01,Sales
484183,Udi,Cronin,9999-01-01,Sales
484208,Lidong,Ebeling,9999-01-01,Sales
484211,Takanari,Henseler,9999-01-01,Sales
484305,Tuval,Mawatari,9999-01-01,Sales
484342,Guangming,Delgrange,1995-09-14,Sales
484352,Munehiro,Nannarelli,9999-01-01,Sales
484396,Janalee,Lortz,9999-01-01,Sales
484504,Gou,Orlowski,9999-01-01,Sales
484522,Denis,Paciorek,9999-01-01,Sales
484561,Feiyu,Bridgland,9999-01-01,Sales
484568,Alexius,Bahr,9999-01-01,Sales
484574,Gal,Thimonier,9999-01-01,Sales
484583,Xiping,Jording,9999-01-01,Sales
484619,Fei,Fargier,9999-01-01,Sales
484736,Radhakrishnan,Stamatiou,9999-01-01,Sales
484748,Shridhar,Orlowska,9999-01-01,Sales
484943,Danel,Iivonen,9999-01-01,Sales
484981,Toshiko,Anger,2001-02-02,Sales
485000,Conor,Quaggetto,9999-01-01,Sales
485053,Tokuyasu,Benantar,2002-05-26,Sales
485058,Jamaludin,Curless,9999-01-01,Sales
485083,Holgard,Huxford,9999-01-01,Sales
485205,Yefim,Taneja,1996-06-08,Sales
485244,George,Bage,9999-01-01,Sales
485271,Luerbio,Kushner,9999-01-01,Sales
485330,Guttorm,Stavenow,9999-01-01,Sales
485487,Goetz,Roohalamini,9999-01-01,Sales
485500,Kristian,Kroon,9999-01-01,Sales
485547,Ayonca,Verspoor,1992-01-02,Sales
485559,Premal,Gist,9999-01-01,Sales
485568,Inderjeet,Oskamp,9999-01-01,Sales
485604,Shem,Tagansky,9999-01-01,Sales
485625,Huei,Michaels,1993-10-18,Sales
485696,Susanne,Nitta,1997-05-13,Sales
485708,Steve,Tagansky,1998-07-13,Sales
485729,Demin,Dayang,9999-01-01,Sales
485754,Perla,Randi,9999-01-01,Sales
485769,Kinh,Wroclawski,9999-01-01,Sales
485773,Shalesh,Denny,9999-01-01,Sales
485777,Piyush,Siepmann,9999-01-01,Sales
485798,Barun,Georgakopoulos,1987-06-09,Sales
485822,Alenka,Koyama,9999-01-01,Sales
485844,Tsvetan,Monkewich,9999-01-01,Sales
485894,Kersti,Vecchi,1988-09-22,Sales
485948,Idoia,Borstler,9999-01-01,Sales
486083,Morrie,Rosenbaum,9999-01-01,Sales
486153,Zorica,Gien,2001-03-29,Sales
486168,Suvo,Roison,9999-01-01,Sales
486174,Mabo,Sinitsyn,9999-01-01,Sales
486198,Jaroslava,Danner,1995-10-11,Sales
486207,Fumino,Valtorta,1999-10-08,Sales
486225,Rosita,Asser,1991-01-24,Sales
486246,Shaw,Birch,9999-01-01,Sales
486284,Venkatesan,Peternell,1995-04-15,Sales
486315,Sadok,Chorvat,1993-07-04,Sales
486345,Marsal,Brodie,9999-01-01,Sales
486494,Gererd,Vural,1996-07-07,Sales
486516,Shih,Kitsuregawa,9999-01-01,Sales
486537,Mayuri,Orlowska,1988-11-03,Sales
486553,Toshiki,Schiper,9999-01-01,Sales
486561,Jordanka,Sommen,9999-01-01,Sales
486562,Radoslaw,Angelopoulos,1988-09-24,Sales
486583,LiMin,Suri,1991-05-15,Sales
486752,Toshimo,Scharstein,9999-01-01,Sales
486753,Chinho,Hitomi,9999-01-01,Sales
486754,Nevio,Dymetman,2002-03-20,Sales
486809,Oldrich,Schmittgen,9999-01-01,Sales
486830,Marsal,Unni,1999-09-23,Sales
486836,Remko,Klerer,9999-01-01,Sales
486867,Honglan,Gladwell,2001-09-21,Sales
486888,Florina,Veeraraghavan,9999-01-01,Sales
487071,Khoa,Klyachko,9999-01-01,Sales
487152,Radhia,Stamatiou,9999-01-01,Sales
487258,Larisa,Kroll,9999-01-01,Sales
487260,Katsuo,Nyrup,1997-04-13,Sales
487263,Zhonghua,Leaver,1994-10-02,Sales
487286,Insup,Copas,9999-01-01,Sales
487358,Godehard,Katalagarianos,9999-01-01,Sales
487372,Arvind,Rosay,9999-01-01,Sales
487374,Jayesh,Swiss,9999-01-01,Sales
487386,Byong,Ramaiah,2001-09-04,Sales
487393,Keung,Hebert,9999-01-01,Sales
487525,Irena,Buescher,9999-01-01,Sales
487538,Tomokazu,Douceur,9999-01-01,Sales
487543,Xiping,Menhoudj,1989-01-03,Sales
487579,Zhongwei,Maksimenko,9999-01-01,Sales
487697,Conrado,Marciano,9999-01-01,Sales
487743,Chanjung,Kavvadias,9999-01-01,Sales
487796,Gunilla,Bashian,1999-12-04,Sales
487871,Mantis,Panwar,9999-01-01,Sales
487977,Yefim,Gopalakrishnan,1994-06-24,Sales
488018,Adamantios,Zweizig,9999-01-01,Sales
488068,Abdelghani,Sabnani,9999-01-01,Sales
488222,Taisook,Kleiser,9999-01-01,Sales
488275,Ulises,Woycyznski,2000-03-03,Sales
488279,Danny,Rohrbach,9999-01-01,Sales
488360,Roselyn,Fioravanti,9999-01-01,Sales
488400,Claudi,Gulla,9999-01-01,Sales
488403,Arra,Klerer,1995-07-16,Sales
488456,Eran,Vesna,9999-01-01,Sales
488525,Leen,Zolotykh,9999-01-01,Sales
488630,Heejo,Muhling,9999-01-01,Sales
488631,Marsha,Noriega,9999-01-01,Sales
488674,Uri,Ressouche,9999-01-01,Sales
488741,Atreyi,Lunt,9999-01-01,Sales
488778,Shaz,Mitina,1992-12-05,Sales
488794,Bodo,Serdy,9999-01-01,Sales
488800,Foong,Schieder,1996-07-11,Sales
488813,Elliott,Gelosh,9999-01-01,Sales
488857,Arto,Garrabrants,9999-01-01,Sales
488877,Magy,Baca,9999-01-01,Sales
488928,Adel,Bazelow,9999-01-01,Sales
488969,Remko,Benzmuller,9999-01-01,Sales
488988,Izaskun,Puppe,9999-01-01,Sales
489063,Jianhui,Penn,9999-01-01,Sales
489113,Woody,Kriebel,2002-06-10,Sales
489128,Nishit,Gluchowski,9999-01-01,Sales
489260,Constantine,Huxford,1999-05-31,Sales
489321,Greger,Curless,9999-01-01,Sales
489349,Foong,Schapire,9999-01-01,Sales
489405,Sarita,Heuter,1997-08-23,Sales
489410,Falguni,Ratnakar,9999-01-01,Sales
489440,Conor,Jonsson,9999-01-01,Sales
489452,Hercules,Sethi,9999-01-01,Sales
489470,Duro,Hambrick,1987-08-18,Sales
489504,Apostol,Kriebel,9999-01-01,Sales
489585,Janalee,Callaway,1997-09-11,Sales
489624,Odoardo,Malabarba,1995-04-02,Sales
489860,Paloma,Verhoeff,9999-01-01,Sales
489863,Duangkaew,Murthy,1994-09-21,Sales
489880,Nevio,Pearson,9999-01-01,Sales
489901,Guther,Schaad,9999-01-01,Sales
489986,Remco,Impagliazzo,9999-01-01,Sales
489988,Girolamo,Henders,9999-01-01,Sales
490003,Owen,Escriba,9999-01-01,Sales
490037,Jagoda,Varman,9999-01-01,Sales
490044,Huiqun,Ginneken,9999-01-01,Sales
490104,Adhemar,Lowrie,9999-01-01,Sales
490204,Abdelaziz,Waymire,9999-01-01,Sales
490215,Dannz,Bennis,9999-01-01,Sales
490226,Kristinn,Syang,9999-01-01,Sales
